id,name,sector,subsector,country,assetType,sourceType,longitude,latitude,srid,gas,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year,gadm_id
1031823,Kōchi City,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.5180444628799,33.58116722150004,4326,co2e_100yr,19165.064651999997,4.266095747032353e-05,t of CO2e_100yr per MJ,449241315.44239,MJ,16417413.295,m^2,27.36370872622233,2025,JPN.20_1
1311831,Susaki City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.3407818381756,33.40440600000016,4326,co2e_100yr,19058.102018000005,5.1039826020627024e-05,t of CO2e_100yr per MJ,373396688.50552005,MJ,19325459.44635,m^2,19.321490883159495,2025,JPN.20_1
3641402,Motoyama Town,transportation,road-transportation,JPN,,gadm-aggregation,133.58858763042315,33.787616729500144,4326,co2e_100yr,17587.51811385837,0.00023692510023216155,t of CO2e_100yr per Vehicle*km ,74232397.05976471,Vehicle*km ,642.6311840860792,km,115513.21955428392,2025,JPN.20_1
1311828,Shimanto Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.0376793765865,33.233030092500115,4326,co2e_100yr,17047.069661999998,6.199522122441133e-05,t of CO2e_100yr per MJ,274973930.65657,MJ,14170722.424750004,m^2,19.40436926322908,2025,JPN.20_1
21462186,Shimanto Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.0376793765865,33.233030092500115,4326,co2e_100yr,16999.662083150222,12.686314995671642,t of CO2e_100yr per area [ha],1339.9999991290001,area [ha],1340.0,area [ha],0.9999999993500001,2025,JPN.20_1
1311810,Ino Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.3448454146346,33.66683387700016,4326,co2e_100yr,16969.898128,4.925294527789354e-05,t of CO2e_100yr per MJ,344545854.7149401,MJ,17777126.8383,m^2,19.381413984887136,2025,JPN.20_1
1311811,Kami City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.8797519065256,33.71249389650018,4326,co2e_100yr,16191.158467999998,3.958783847638045e-05,t of CO2e_100yr per MJ,408993243.66143996,MJ,21073072.060000002,m^2,19.408335077910795,2025,JPN.20_1
3641414,Ochi Town,transportation,road-transportation,JPN,,gadm-aggregation,133.2261723012053,33.531095505000046,4326,co2e_100yr,16065.564103216075,0.0002370925902077064,t of CO2e_100yr per Vehicle*km ,67760717.82395957,Vehicle*km ,527.9029147878689,km,128358.29453828336,2025,JPN.20_1
46013607,Eco Cycle Kochi,waste,solid-waste-disposal,JPN,Sanitary Landfill,point-source,133.35573881773848,33.557895128217574,4326,co2e_100yr,15179.398051986043,0.040075118469942474,t of CO2e_100yr per t of waste,378773.6289131882,t of waste,41233.22906005255,m2,9.186125790961894,2025,JPN.20_1
21462187,Shimanto City,agriculture,rice-cultivation,JPN,,gadm-aggregation,132.83687354749122,33.08732800000004,4326,co2e_100yr,14558.960623936675,12.682021457665506,t of CO2e_100yr per area [ha],1147.9999992537998,area [ha],1148.0,area [ha],0.9999999993499998,2025,JPN.20_1
3641462,Kitagawa Village,transportation,road-transportation,JPN,,gadm-aggregation,134.13484248313858,33.52266883800012,4326,co2e_100yr,14464.167805644774,0.00023664283362488924,t of CO2e_100yr per Vehicle*km ,61122357.20001742,Vehicle*km ,471.6478583022048,km,129593.20417575973,2025,JPN.20_1
1311806,Aki City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.94143994712056,33.579481125000115,4326,co2e_100yr,13871.448202000001,3.491206040585666e-05,t of CO2e_100yr per MJ,397325395.31447995,MJ,20493664.803600002,m^2,19.387718064203145,2025,JPN.20_1
1932274,Sukumo Bay,transportation,domestic-shipping,JPN,,point-source,132.686934,32.920825,4326,co2e_100yr,13815.215395440653,0.1512165678441624,t of CO2e_100yr per Nautical miles (nmi),91360.46130658148,Nautical miles (nmi),2426.0,voyages and stays,37.658887595458154,2025,JPN.20_1
1311835,Tosashimizu City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,132.86508311700777,32.8265530000001,4326,co2e_100yr,13417.339294000003,7.161034531953021e-05,t of CO2e_100yr per MJ,187365934.82590994,MJ,9134758.199250001,m^2,20.511318497876978,2025,JPN.20_1
3641455,Hidaka Town,transportation,road-transportation,JPN,,gadm-aggregation,133.36857258815667,33.537065506500056,4326,co2e_100yr,13060.146308215419,0.00023681832926826144,t of CO2e_100yr per Vehicle*km ,55148376.17750962,Vehicle*km ,271.8379338468074,km,202872.26067789402,2025,JPN.20_1
3641447,Tōyō Town,transportation,road-transportation,JPN,,gadm-aggregation,134.23699859285537,33.49933050000007,4326,co2e_100yr,12776.430359756507,0.0002363927949223524,t of CO2e_100yr per Vehicle*km ,54047460.98100478,Vehicle*km ,269.1364387664389,km,200818.0729028226,2025,JPN.20_1
1311818,Muroto City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,134.13171684752282,33.3648075000001,4326,co2e_100yr,12598.61729,6.106367589711426e-05,t of CO2e_100yr per MJ,206319339.68776003,MJ,10223891.789549999,m^2,20.1801177022083,2025,JPN.20_1
3641444,Geisei Village,transportation,road-transportation,JPN,,gadm-aggregation,133.84254022819894,33.55668640050007,4326,co2e_100yr,11765.158004320869,0.00023688701675778155,t of CO2e_100yr per Vehicle*km ,49665693.651547045,Vehicle*km ,243.57259079451504,km,203905.10069109738,2025,JPN.20_1
3641452,Yasuda Town,transportation,road-transportation,JPN,,gadm-aggregation,134.00710022331864,33.48859977800015,4326,co2e_100yr,11645.61161892566,0.00023833722799972024,t of CO2e_100yr per Vehicle*km ,48861907.62837659,Vehicle*km ,290.74521361998654,km,168057.47898653525,2025,JPN.20_1
3870557,Unknown name,waste,domestic-wastewater-treatment-and-discharge,JPN,centralized WWTP with advanced treatment,point-source,133.567,33.561,4326,co2e_100yr,11387.247290266183,0.04695567499456254,t of CO2e_100yr per population served or population equivalent,242510.5653701033,population served or population equivalent,242510.5653701033,population served or population equivalent,1.0,2025,JPN.20_1
1311827,Sakawa Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.26875099721462,33.499841691000114,4326,co2e_100yr,10688.428878,5.227082289474892e-05,t of CO2e_100yr per MJ,204481741.17178,MJ,10579960.8212,m^2,19.327268278918567,2025,JPN.20_1
21462172,Kōnan City,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.77213329668035,33.58645820700008,4326,co2e_100yr,10262.164100029593,12.684998895797282,t of CO2e_100yr per area [ha],808.99999947415,area [ha],809.0,area [ha],0.99999999935,2025,JPN.20_1
3641401,Mihara Village,transportation,road-transportation,JPN,,gadm-aggregation,132.8572074609331,32.90479620100015,4326,co2e_100yr,9898.853501620017,0.0002391352400481842,t of CO2e_100yr per Vehicle*km ,41394373.74276356,Vehicle*km ,346.5690199479715,km,119440.49052329565,2025,JPN.20_1
1311815,Kuroshio Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.0428862957213,33.085691500000166,4326,co2e_100yr,9736.212292,4.958865895511769e-05,t of CO2e_100yr per MJ,196339495.70630997,MJ,10066363.61455,m^2,19.50451058836374,2025,JPN.20_1
21462171,Kōchi City,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.5180444628799,33.58116722150004,4326,co2e_100yr,8576.449654325308,12.687055709911242,t of CO2e_100yr per area [ha],675.9999995606,area [ha],676.0,area [ha],0.9999999993500001,2025,JPN.20_1
21462166,Haruno Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.49530426305503,33.49335674050005,4326,co2e_100yr,8443.8469520115,12.678448885135134,t of CO2e_100yr per area [ha],665.9999995671001,area [ha],666.0,area [ha],0.9999999993500002,2025,JPN.20_1
21462188,Sukumo City,agriculture,rice-cultivation,JPN,,gadm-aggregation,132.75702303894155,32.96942900000013,4326,co2e_100yr,7708.9681074891705,12.67922386924342,t of CO2e_100yr per area [ha],607.9999996048,area [ha],608.0,area [ha],0.99999999935,2025,JPN.20_1
1932164,Muroto Harbor,transportation,domestic-shipping,JPN,,point-source,134.154159,33.274437,4326,co2e_100yr,7582.9048758315,0.10736277882791816,t of CO2e_100yr per Nautical miles (nmi),70628.805984851,Nautical miles (nmi),1936.0,voyages and stays,36.48182127316684,2025,JPN.20_1
3641407,Nahari Town,transportation,road-transportation,JPN,,gadm-aggregation,134.05411524869245,33.41120578150017,4326,co2e_100yr,7275.40722868825,0.0002371311294103157,t of CO2e_100yr per Vehicle*km ,30680945.377270043,Vehicle*km ,136.0993272973529,km,225430.54390149645,2025,JPN.20_1
1311826,Ōtsuki Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,132.71071624302732,32.81979150000012,4326,co2e_100yr,6855.889555999998,9.654593818897771e-05,t of CO2e_100yr per MJ,71011682.98329002,MJ,3474356.782150001,m^2,20.43879988034694,2025,JPN.20_1
3641415,Ōkawa Town,transportation,road-transportation,JPN,,gadm-aggregation,133.42677205226587,33.79662323050013,4326,co2e_100yr,6801.797934097155,0.0002373422812990609,t of CO2e_100yr per Vehicle*km ,28658180.484608278,Vehicle*km ,313.92483939612003,km,91289.94233057965,2025,JPN.20_1
3641451,Umaji Village,transportation,road-transportation,JPN,,gadm-aggregation,134.08681150966603,33.60914421100014,4326,co2e_100yr,6769.436003282997,0.00023694616354044004,t of CO2e_100yr per Vehicle*km ,28569510.905491598,Vehicle*km ,446.5428571730567,km,63979.32571658972,2025,JPN.20_1
1311822,Niyodogawa Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.14111320826214,33.592985153000114,4326,co2e_100yr,6744.681127999999,9.231986726477693e-05,t of CO2e_100yr per MJ,73057742.90875001,MJ,3779529.348150001,m^2,19.32985199453742,2025,JPN.20_1
1311820,Nakatosa Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.15605904823985,33.32874870350016,4326,co2e_100yr,6681.080235999999,5.860076103517841e-05,t of CO2e_100yr per MJ,114010127.47922,MJ,5865704.233749999,m^2,19.43673307345268,2025,JPN.20_1
21462192,Tosa City,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.39585679989284,33.476617563000104,4326,co2e_100yr,6424.260947424231,12.69616788853755,t of CO2e_100yr per area [ha],505.9999996711,area [ha],506.0,area [ha],0.99999999935,2025,JPN.20_1
3641433,Tano Town,transportation,road-transportation,JPN,,gadm-aggregation,134.0179013486869,33.43951034500009,4326,co2e_100yr,6205.732519665996,0.00023755577561620215,t of CO2e_100yr per Vehicle*km ,26123265.172437016,Vehicle*km ,98.4870104681467,km,265245.7928031633,2025,JPN.20_1
1931990,Aki Harbor,transportation,domestic-shipping,JPN,,point-source,133.886102,33.500549,4326,co2e_100yr,6065.207678268742,0.0460437400967598,t of CO2e_100yr per Nautical miles (nmi),131727.08527853852,Nautical miles (nmi),162.0,voyages and stays,813.1301560403613,2025,JPN.20_1
21462185,Sakawa Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.26875099721462,33.499841691000114,4326,co2e_100yr,5480.4601746377,12.686250412499996,t of CO2e_100yr per area [ha],431.99999971920005,area [ha],432.0,area [ha],0.9999999993500001,2025,JPN.20_1
3870558,Unknown name,waste,domestic-wastewater-treatment-and-discharge,JPN,centralized WWTP with advanced treatment,point-source,133.572,33.563,4326,co2e_100yr,5467.990868322463,0.04695567499456254,t of CO2e_100yr per population served or population equivalent,116450.0535655308,population served or population equivalent,116450.0535655308,population served or population equivalent,1.0,2025,JPN.20_1
1311823,Ochi Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.2261723012053,33.531095505000046,4326,co2e_100yr,5263.29438,5.9535647348195534e-05,t of CO2e_100yr per MJ,88405763.84796,MJ,4574461.312750001,m^2,19.32593977821044,2025,JPN.20_1
1311837,Tsuno Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.04476545301486,33.41056400950009,4326,co2e_100yr,5206.431917999999,8.816864725257806e-05,t of CO2e_100yr per MJ,59050831.335599996,MJ,3056549.8267500005,m^2,19.31944011473491,2025,JPN.20_1
1311807,Geisei Village,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.84254022819894,33.55668640050007,4326,co2e_100yr,4964.316223999999,3.6196991400758854e-05,t of CO2e_100yr per MJ,137147205.6624,MJ,7053115.32485,m^2,19.444911836219937,2025,JPN.20_1
1031841,Susaki City,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.3407818381756,33.40440600000016,4326,co2e_100yr,4735.374551999999,3.9686538147705325e-05,t of CO2e_100yr per MJ,119319415.92829,MJ,4374561.195,m^2,27.275745065509362,2025,JPN.20_1
1311825,Ōtoyo Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.75453823572855,33.78323936450013,4326,co2e_100yr,4538.542152,8.00268863789713e-05,t of CO2e_100yr per MJ,56712716.90500999,MJ,2931535.1583,m^2,19.345739976694585,2025,JPN.20_1
21462169,Kami City,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.8797519065256,33.71249389650018,4326,co2e_100yr,4477.213488389811,12.683324337960338,t of CO2e_100yr per area [ha],352.99999977055,area [ha],353.0,area [ha],0.9999999993500001,2025,JPN.20_1
1311833,Tosa Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.47516843023953,33.747663498000065,4326,co2e_100yr,4412.97787,5.7807261381719245e-05,t of CO2e_100yr per MJ,76339507.60718001,MJ,3946768.2154,m^2,19.342282961869625,2025,JPN.20_1
1311840,Yusuhara Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,132.92381048973402,33.37988662800012,4326,co2e_100yr,4053.890528,8.032347443054345e-05,t of CO2e_100yr per MJ,50469561.441910006,MJ,2612540.65975,m^2,19.31819175849288,2025,JPN.20_1
1311809,Hidaka Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.36857258815667,33.537065506500056,4326,co2e_100yr,4014.709946,5.3515240995911024e-05,t of CO2e_100yr per MJ,75019935.84046,MJ,3871717.06585,m^2,19.376399298947756,2025,JPN.20_1
21462164,Aki City,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.94143994712056,33.579481125000115,4326,co2e_100yr,3612.832921251659,12.676606749473688,t of CO2e_100yr per area [ha],284.99999981474997,area [ha],285.0,area [ha],0.99999999935,2025,JPN.20_1
21462173,Kuroshio Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.0428862957213,33.085691500000166,4326,co2e_100yr,3467.472268046143,12.70136362747253,t of CO2e_100yr per area [ha],272.99999982254997,area [ha],273.0,area [ha],0.9999999993499998,2025,JPN.20_1
1311832,Tano Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,134.0179013486869,33.43951034500009,4326,co2e_100yr,3344.1070199999995,3.815305426147858e-05,t of CO2e_100yr per MJ,87649785.44264,MJ,4520464.5019,m^2,19.38955286692327,2025,JPN.20_1
1311817,Motoyama Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.58858763042315,33.787616729500144,4326,co2e_100yr,3317.038124,5.952657665861071e-05,t of CO2e_100yr per MJ,55723650.00969999,MJ,2880367.1936999997,m^2,19.3460230110869,2025,JPN.20_1
25451297,Reihoku power station,power,electricity-generation,JPN,coal,point-source,130.0421,32.4851,4326,co2e_100yr,5212000.0,0.9500200503080456,t of CO2e_100yr per MWh,5486200.0,MWh,1400.0,MW,3918.714285714286,2024,JPN.21_1
3641477,Kumamoto City,transportation,road-transportation,JPN,,gadm-aggregation,130.69454846750563,32.801792145500116,4326,co2e_100yr,1199183.978591689,0.00023878006313118205,t of CO2e_100yr per Vehicle*km ,5022127739.085469,Vehicle*km ,6169.167124164139,km,814069.0044551059,2024,JPN.21_1
1311858,Kumamoto City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,130.69454846750563,32.801792145500116,4326,co2e_100yr,492886.71086399996,4.487696463358072e-05,t of CO2e_100yr per MJ,10983067034.243681,MJ,537037146.15276,m^2,20.45122411536045,2024,JPN.21_1
4402607,NPI YATSUSHIRO MILL,power,electricity-generation,JPN,"coal, oil, biomass",point-source,130.62,32.5058,4326,co2e_100yr,462280.0,0.8414882772680938,t of CO2e_100yr per MWh,549360.0,MWh,153.5,MW,3578.8925081433226,2024,JPN.21_1
3641524,Yatsushiro City,transportation,road-transportation,JPN,,gadm-aggregation,130.65311300752353,32.46792044100013,4326,co2e_100yr,420596.39057080756,0.00023818441554713003,t of CO2e_100yr per Vehicle*km ,1765843452.035523,Vehicle*km ,4715.096332653389,km,374508.45697606483,2024,JPN.21_1
3641480,Amakusa City,transportation,road-transportation,JPN,,gadm-aggregation,130.09321846036605,32.35180450000007,4326,co2e_100yr,364380.8184294929,0.00023828337935642523,t of CO2e_100yr per Vehicle*km ,1529191080.8619623,Vehicle*km ,7099.53518899049,km,215393.12647303098,2024,JPN.21_1
3641522,Yamaga City,transportation,road-transportation,JPN,,gadm-aggregation,130.73149528823376,33.04751396250012,4326,co2e_100yr,198623.4989224339,0.0002385020660894503,t of CO2e_100yr per Vehicle*km ,832795716.1089753,Vehicle*km ,3098.417404346679,km,268780.99604677875,2024,JPN.21_1
3641472,Kikuchi City,transportation,road-transportation,JPN,,gadm-aggregation,130.8691958544548,32.99749946650015,4326,co2e_100yr,188831.98473545472,0.00023874582397308088,t of CO2e_100yr per Vehicle*km ,790933142.1719273,Vehicle*km ,2582.8831827507256,km,306221.02751453023,2024,JPN.21_1
3641518,Uki City,transportation,road-transportation,JPN,,gadm-aggregation,130.72052613526245,32.619011000000135,4326,co2e_100yr,181590.12501200096,0.00023846779036876554,t of CO2e_100yr per Vehicle*km ,761487011.437439,Vehicle*km ,2143.818326181726,km,355201.27901588316,2024,JPN.21_1
3172375,Kumamoto Airport,transportation,domestic-aviation,JPN,domestic,point-source,130.85499572753906,32.83729934692383,4326,co2e_100yr,166061.512951804,3.18484787,t of CO2e_100yr per t of fuel,52141.11308613432,t of fuel,27680.0,flights,1.8837107328805751,2024,JPN.21_1
3641511,Tamana City,transportation,road-transportation,JPN,,gadm-aggregation,130.55297039736203,32.91611480800011,4326,co2e_100yr,162149.03200167016,0.00023881291342774214,t of CO2e_100yr per Vehicle*km ,678979330.1974508,Vehicle*km ,1907.8988245575272,km,355878.0588666263,2024,JPN.21_1
3641526,Aso City,transportation,road-transportation,JPN,,gadm-aggregation,131.09727063104958,32.95360565200011,4326,co2e_100yr,151202.2754031972,0.0002364354844538871,t of CO2e_100yr per Vehicle*km ,639507541.570761,Vehicle*km ,2368.6420695819947,km,269989.1004146599,2024,JPN.21_1
5030378,Mizukami Village,forestry-and-land-use,forest-land-clearing,JPN,,gadm-aggregation,131.0156566803699,32.36957931500015,4326,co2e_100yr,129440.69000999999,1.0,t of CO2e_100yr per t CO2,129440.69000999999,t CO2,161.89987280089304,t CO2 / ha,799.5107579188042,2024,JPN.21_1
3641475,Kōshi City,transportation,road-transportation,JPN,,gadm-aggregation,130.78256815984332,32.89174270700002,4326,co2e_100yr,120293.34887820612,0.0002388614385731117,t of CO2e_100yr per Vehicle*km ,503611422.57537824,Vehicle*km ,893.9626467892493,km,563347.2767392977,2024,JPN.21_1
1311887,Yatsushiro City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,130.65311300752353,32.46792044100013,4326,co2e_100yr,118058.48911200001,3.79071901066389e-05,t of CO2e_100yr per MJ,3114408870.1874995,MJ,152284717.16952,m^2,20.45122404975549,2024,JPN.21_1
